time,open,high,low,close
2026-04-28 04:00:00+00:00,4673.18,4673.72,4668.54,4670.0
2026-04-28 05:00:00+00:00,4670.01,4670.47,4627.54,4635.85
2026-04-28 06:00:00+00:00,4635.85,4645.0,4625.01,4632.32
2026-04-28 07:00:00+00:00,4632.32,4642.18,4623.49,4635.68
2026-04-28 08:00:00+00:00,4635.68,4638.12,4618.0,4632.91
2026-04-28 09:00:00+00:00,4632.91,4632.96,4608.55,4608.77
2026-04-28 10:00:00+00:00,4608.77,4619.6,4606.75,4606.91
2026-04-28 11:00:00+00:00,4606.9,4611.47,4558.4,4566.73
2026-04-28 12:00:00+00:00,4566.73,4602.24,4558.92,4596.52
2026-04-28 13:00:00+00:00,4596.52,4596.76,4574.0,4583.75
2026-04-28 14:00:00+00:00,4583.74,4583.74,4561.8,4578.17
2026-04-28 15:00:00+00:00,4578.27,4589.2,4570.51,4589.2
2026-04-28 16:00:00+00:00,4589.21,4597.3,4581.45,4595.18
2026-04-28 17:00:00+00:00,4595.19,4604.63,4590.09,4597.61
2026-04-28 18:00:00+00:00,4597.61,4603.07,4595.17,4597.11
2026-04-28 19:00:00+00:00,4597.12,4602.74,4596.8,4599.43
2026-04-28 20:00:00+00:00,4599.44,4602.28,4593.85,4600.03
2026-04-28 21:00:00+00:00,4600.03,4603.22,4598.22,4603.21
2026-04-28 22:00:00+00:00,4603.21,4603.21,4595.28,4596.79
2026-04-28 23:00:00+00:00,4596.79,4598.21,4590.28,4597.88
2026-04-29 00:00:00+00:00,4597.87,4613.5,4597.24,4602.71
2026-04-29 01:00:00+00:00,4602.72,4602.72,4578.25,4587.59
2026-04-29 02:00:00+00:00,4587.59,4606.41,4587.59,4595.9
2026-04-29 03:00:00+00:00,4595.89,4606.25,4595.26,4598.55
2026-04-29 04:00:00+00:00,4598.56,4609.01,4598.56,4608.05
2026-04-29 05:00:00+00:00,4608.04,4610.95,4594.66,4594.66
2026-04-29 06:00:00+00:00,4594.66,4601.49,4584.37,4588.14
2026-04-29 07:00:00+00:00,4588.14,4592.25,4571.62,4571.9
2026-04-29 08:00:00+00:00,4571.91,4580.69,4562.0,4577.44
2026-04-29 09:00:00+00:00,4577.44,4584.3,4556.63,4560.94
2026-04-29 10:00:00+00:00,4560.77,4580.6,4560.23,4573.03
2026-04-29 11:00:00+00:00,4573.03,4575.83,4563.08,4565.53
2026-04-29 12:00:00+00:00,4565.53,4572.4,4544.17,4548.32
2026-04-29 13:00:00+00:00,4548.32,4557.44,4515.12,4526.31
2026-04-29 14:00:00+00:00,4526.31,4546.52,4522.65,4542.47
2026-04-29 15:00:00+00:00,4542.48,4561.0,4539.05,4550.26
2026-04-29 16:00:00+00:00,4550.26,4567.53,4547.43,4548.67
2026-04-29 17:00:00+00:00,4548.73,4558.2,4546.38,4551.8
2026-04-29 18:00:00+00:00,4551.79,4556.46,4523.2,4542.42
2026-04-29 19:00:00+00:00,4542.42,4554.76,4537.33,4550.12
2026-04-29 20:00:00+00:00,4550.13,4556.92,4545.0,4549.23
